loan_id,age,income,loan_amount,credit_score,debt_ratio,employment_years,num_accounts,default
-1.0,0.7272727272727273,2.140150480134568,0.1531484373483642,0.21445221445221446,-0.26534150005778345,-0.4313725490196079,1.5,0
-0.997997997997998,0.2727272727272727,-0.08107696991678498,1.5908046073361544,0.0,-0.5616549173696984,1.058823529411765,2.0,0
-0.995995995995996,-0.36363636363636365,0.005787052404935908,-0.6908651156831078,-0.055944055944055944,-1.0049693747833122,0.09803921568627452,1.5,0
-0.993993993993994,0.9090909090909091,-0.5047000146056507,0.4373928711118322,-0.4289044289044289,0.07211371778573906,-0.5098039215686274,0.5,0
-0.991991991991992,-0.6818181818181818,-0.44769907420672317,-0.18953766922765616,0.11188811188811189,0.7405524095689358,0.01960784313725492,0.5,0
-0.98998998998999,-0.09090909090909091,-0.7552174436663304,1.1565244209083758,-0.21445221445221446,0.02588697561539348,-0.13725490196078427,0.0,0
-0.987987987987988,0.7272727272727273,-0.01705087448714234,0.29666024560690785,1.1468531468531469,0.4738241072460418,1.392156862745098,-1.5,0
-0.985985985985986,-0.18181818181818182,2.140150480134568,-0.5232599384598128,0.5967365967365967,-0.7058823529411765,-0.5294117647058825,-0.5,0
-0.983983983983984,0.0,-0.52667488030704,-0.1670319770173061,-1.0909090909090908,-0.5759852074425055,1.3725490196078431,0.0,0
-0.9819819819819819,-0.5454545454545454,0.0,-0.12875809000390825,-1.0442890442890442,-0.25239801225008673,0.03921568627450984,2.0,0
-0.97997997997998,-0.5454545454545454,1.7212810856354703,-0.11649535774194243,-0.10256410256410256,-0.5399283485496359,-0.15686274509803919,-1.0,0
-0.977977977977978,0.045454545454545456,-0.32199846302895097,1.1125740156990396,-0.29836829836829837,1.0276204784467815,-0.4901960784313726,1.0,0
-0.975975975975976,0.5909090909090909,-0.03655955157157496,-0.5055785482617059,-0.13986013986013987,-0.576447474864209,0.5098039215686275,1.0,0
-0.973973973973974,0.7727272727272727,-0.14187701016967932,0.9550441493388115,0.48484848484848486,-0.9892522824453946,1.9019607843137254,-1.0,0
-0.9719719719719719,0.045454545454545456,2.140150480134568,-0.22955810046201794,0.2331002331002331,-0.060094764821449265,-0.19607843137254904,2.0,0
-0.96996996996997,-0.9090909090909091,0.37814263175193974,0.1401348766828713,0.22377622377622378,0.10632150699179485,-0.3921568627450981,0.5,0
-0.9679679679679679,-0.045454545454545456,1.2765709286049227,0.021674432162319544,1.0722610722610724,0.1465387726799954,0.11764705882352944,0.5,0
-0.965965965965966,-0.9545454545454546,0.22547956967605978,-0.04689504164358366,-1.0442890442890442,-0.002773604530220684,0.9019607843137255,0.0,0
-0.963963963963964,0.045454545454545456,-0.1276976485833799,-0.04107602172512602,0.07459207459207459,-0.33237027620478443,-0.6666666666666667,-1.5,0
-0.9619619619619619,0.3181818181818182,0.19722450702433986,1.6385913824478293,-0.4382284382284382,-0.45903154975153126,0.3137254901960785,-1.5,0
-0.95995995995996,0.6818181818181818,-0.2902816048698546,0.7546535968238083,1.062937062937063,-0.13128394776378138,0.21568627450980396,0.0,0
-0.9579579579579579,-0.9545454545454546,-0.6364385599433849,-0.2650729625284835,-1.6503496503496504,1.071073616086906,-0.29411764705882354,0.0,0
-0.955955955955956,-0.09090909090909091,0.7208308029683713,1.8625188686301266,-1.6223776223776223,-0.36241765861550906,-0.07843137254901959,1.5,0
-0.953953953953954,0.45454545454545453,-0.6466070746791355,0.1827390996535602,0.22377622377622378,0.14515197041488495,-0.3921568627450981,0.5,0
-0.9519519519519519,-0.5,-0.21891634456198053,0.25463760529647367,0.8391608391608392,-0.3577949843984745,0.8627450980392158,-1.5,0
-0.94994994994995,-0.045454545454545456,-0.30616006721860634,-0.5032825541218398,0.5687645687645687,-0.09152894949728412,0.3137254901960785,0.5,0
-0.9479479479479479,0.09090909090909091,0.5142030055028595,-0.3397506509250162,-0.6060606060606061,0.4336068415578412,0.07843137254901959,1.5,0
-0.9459459459459459,0.18181818181818182,2.056707429710596,-0.4357507084047027,1.118881118881119,1.9373627643591818,-0.1764705882352941,-0.5,0
-0.943943943943944,0.8636363636363636,1.317005985987427,0.031971878063431575,-0.9230769230769231,0.5394660811279327,-0.33333333333333337,1.0,0
-0.9419419419419419,0.22727272727272727,0.5475057531589089,0.5267819663271822,0.9696969696969697,0.048075811857159464,1.0392156862745097,0.0,0
-0.93993993993994,-0.3181818181818182,-0.3900656881579384,0.2631998831645543,-0.8205128205128205,-0.7830810123656535,-0.07843137254901959,-0.5,0
-0.9379379379379379,-0.36363636363636365,-0.17069649853396057,1.8722770433068021,-0.2703962703962704,-0.07211371778573906,0.01960784313725492,0.0,0
-0.9359359359359359,-0.9090909090909091,-0.2511195918617405,-0.5248370373552598,0.4755244755244755,0.9684502484687393,0.05882352941176476,-0.5,0
-0.933933933933934,0.6363636363636364,-0.3204638214299606,0.053901575916370674,-1.1002331002331003,0.9592049000346702,-0.07843137254901959,-1.0,0
-0.9319319319319319,-0.7272727272727273,-0.28808190532230366,-0.6729214744158265,1.0909090909090908,0.2856812666127356,-0.37254901960784315,0.0,0
-0.92992992992993,-0.09090909090909091,-0.3010322491374628,-0.5390492889807699,-0.2703962703962704,0.03282098694094532,-0.5490196078431373,0.0,0
-0.9279279279279279,-0.6363636363636364,-0.3219229888519514,1.3256568014660115,0.09324009324009325,0.22142609499595517,-0.5686274509803921,1.5,0
-0.9259259259259259,0.7272727272727273,0.9104394064654814,-0.32129707702322874,0.8578088578088578,1.5693978966832312,0.7254901960784313,1.0,0
-0.923923923923924,-0.22727272727272727,-0.5373113815291859,-0.4884005044840392,-0.5967365967365967,-0.4867675950537386,-0.4117647058823529,-0.5,0
-0.9219219219219219,-0.8636363636363636,-0.4292109291267194,-0.8934251271950117,0.7832167832167832,0.7081936900496938,-0.607843137254902,0.0,0
-0.91991991991992,0.09090909090909091,-0.6628163189147371,-0.49281087292134457,1.2214452214452214,0.632381832890327,0.9019607843137255,-0.5,0
-0.9179179179179179,-0.4090909090909091,1.723866076197704,-0.1698430929300335,-0.49417249417249415,0.26950190685311465,-0.5098039215686274,0.5,0
-0.9159159159159159,-0.6363636363636364,-0.4538518502471195,-0.6971030587326138,1.0163170163170163,-0.4271350976539929,0.29411764705882365,0.5,0
-0.913913913913914,0.13636363636363635,0.5340671566431603,-0.20567289577820183,-1.3146853146853146,0.0,-0.2549019607843137,2.0,0
-0.9119119119119119,-0.9545454545454546,0.3361720009904822,1.3349415670589109,0.289044289044289,-0.8436380446088062,-0.5294117647058825,0.5,0
-0.9099099099099099,-0.13636363636363635,1.5285584735021578,-0.4446193450179756,-0.9230769230769231,0.5644285218999191,-0.13725490196078427,-0.5,0
-0.9079079079079079,0.22727272727272727,-0.1860466416437156,-0.5478634396413147,0.6993006993006993,1.0123656535305676,-0.6470588235294118,-2.0,0
-0.9059059059059059,-0.7272727272727273,-0.5047629097531503,-0.6175106575671133,0.634032634032634,-0.4451635271004276,1.1372549019607843,0.0,0
-0.9039039039039038,-0.6818181818181818,-0.6574839751317244,-0.6240008725735726,1.5477855477855478,-0.09568935629261527,0.03921568627450984,-0.5,0
-0.9019019019019019,0.5454545454545454,-0.8099928276237348,0.4215153052388394,1.0536130536130537,2.015197041488501,-0.5294117647058825,-1.0,0
-0.8998998998998999,-0.4090909090909091,0.061344665641242864,0.004046729587962996,0.0,0.951808621287415,-0.3921568627450981,-2.0,0
-0.8978978978978979,-0.2727272727272727,0.671992022099957,0.8954135650962188,-0.8111888111888111,0.0,-0.07843137254901959,0.0,0
-0.8958958958958959,0.5909090909090909,0.3325832504631529,2.0732663675028618,0.4195804195804196,-0.2510112099849763,-0.47058823529411764,-1.0,0
-0.8938938938938938,0.7727272727272727,-0.6523650089602289,-0.8278665511285054,-0.046620046620046623,0.1266612735467467,-0.3529411764705882,0.5,0
-0.8918918918918919,-0.8636363636363636,1.040930298432816,0.2747253586156138,1.156177156177156,-0.5778342771293193,0.07843137254901959,1.0,0
-0.8898898898898899,-0.9545454545454546,-0.4172601522668225,-0.6155779031121008,-1.6223776223776223,-0.8330058939096268,1.0784313725490198,0.5,0
-0.8878878878878879,-0.7727272727272727,0.0,0.6920151085754853,1.5850815850815851,0.3185022535536809,-0.15686274509803919,-1.0,0
-0.8858858858858859,0.8636363636363636,-0.4258607142699071,-0.21124782661172767,0.3916083916083916,0.22188836241765858,0.5686274509803921,1.0,0
-0.8838838838838838,-0.8636363636363636,-0.0004502826670988837,-0.01161109623391791,-0.6153846153846154,-0.32636079972263954,1.392156862745098,-1.5,0
-0.8818818818818819,0.2727272727272727,-0.643232167653305,-0.6730005089846188,0.5407925407925408,0.5556454408875536,-0.4313725490196079,-0.5,0
-0.8798798798798799,-0.22727272727272727,-0.07991084729314407,-0.3011258983259191,0.9603729603729604,0.3998613197734891,0.9411764705882352,-0.5,0
-0.8778778778778779,0.13636363636363635,0.2915891251028744,0.03468479951190172,0.08391608391608392,0.4225124234369582,0.7254901960784313,0.5,0
-0.8758758758758759,0.5,1.150323362588895,1.4696785423590608,-1.324009324009324,0.09753842597942913,-0.2352941176470588,1.0,0
-0.8738738738738738,-0.5909090909090909,0.07265530966658829,-0.4844922849737073,-0.22377622377622378,-1.1131399514619207,2.127450980392157,1.0,0
-0.8718718718718719,0.5909090909090909,-0.6114906173251903,-0.36760015772984767,0.7738927738927739,0.3212758580839016,-0.37254901960784315,0.5,0
-0.8698698698698699,-0.4090909090909091,0.05179578458085867,0.8794749270564319,0.36363636363636365,-0.017566162024731168,-0.37254901960784315,-2.0,0
-0.8678678678678678,0.36363636363636365,-0.5389440929692774,-0.5127732885909857,-0.12121212121212122,0.9060441465387727,0.7843137254901962,0.5,0
-0.8658658658658659,-0.36363636363636365,-0.5552805251698226,1.145248622845092,0.9696969696969697,0.5903154975153125,-0.09803921568627452,0.5,0
-0.8638638638638638,-0.6818181818181818,-0.6167889511395551,-0.03785995343846027,0.5501165501165501,-0.6684386917831966,-0.27450980392156865,-0.5,0
-0.8618618618618619,-0.4090909090909091,-0.7178039157587052,0.20699153566711848,0.6060606060606061,0.7812319426788397,-0.47058823529411764,-1.0,0
-0.8598598598598599,0.0,0.0,0.26345914050006225,-0.3076923076923077,-0.24084132670750033,0.7450980392156864,-1.5,0
-0.8578578578578578,0.7727272727272727,1.1860226483096694,-0.4007084570930357,-0.3822843822843823,1.511152201548596,0.843137254901961,-1.0,0
-0.8558558558558559,-0.09090909090909091,0.0,0.28358501402788766,-1.268065268065268,1.6447474864208944,0.15686274509803927,1.0,0
-0.8538538538538538,-0.3181818181818182,-0.36652519917379056,-0.4745488979742053,-0.1958041958041958,1.133479718016873,2.127450980392157,-0.5,0
-0.8518518518518519,-0.22727272727272727,1.1157939266116126,-0.34219653133044564,0.0,0.36981393736276447,-0.29411764705882354,-1.0,0
-0.8498498498498499,0.045454545454545456,-0.28421035957621704,0.4445271380210513,-0.1585081585081585,0.5353056743326015,-0.4313725490196079,0.0,0
-0.8478478478478478,0.13636363636363635,-0.6753149823928526,0.19864899785015006,0.32634032634032634,-1.0590546631226165,0.4509803921568628,-1.0,0
-0.8458458458458459,0.09090909090909091,0.5809352228899203,-0.08392094088259149,0.8205128205128205,0.2676528371663007,0.7254901960784313,-0.5,0
-0.8438438438438438,0.8181818181818182,0.11960537255008853,-0.664824422759501,0.2703962703962704,-0.22050156015254824,-0.4117647058823529,1.0,0
-0.8418418418418419,0.2727272727272727,2.140150480134568,-0.5741182843131898,0.34498834498834496,-0.269964174274818,-0.5882352941176471,-2.0,0
-0.8398398398398398,-0.36363636363636365,-0.6533412814164172,0.18445470862663832,-1.0163170163170163,-1.0109788512654572,0.9607843137254903,-0.5,0
-0.8378378378378378,-1.0,2.140150480134568,0.6277847523456278,-0.24242424242424243,-0.8547324627296892,2.127450980392157,0.0,0
-0.8358358358358359,0.09090909090909091,2.1213233418567903,-0.612280604851954,1.2867132867132867,-0.34300242690396393,0.3529411764705883,-0.5,0
-0.8338338338338338,-0.7272727272727273,0.0,-0.50436907986049,0.07459207459207459,-1.1810932624523287,-0.3529411764705882,1.5,0
-0.8318318318318318,-0.6363636363636364,-0.23499094659293476,0.06882553782550062,1.407925407925408,1.119149427944066,2.127450980392157,0.0,0
-0.8298298298298298,0.045454545454545456,-0.4240234771279465,0.05230392004974798,-0.5407925407925408,-1.2185369236103085,1.5294117647058822,-1.0,0
-0.8278278278278278,-1.0,0.022406046879247788,-0.775324329878914,0.16783216783216784,-0.5676643938518433,0.03921568627450984,-0.5,0
